,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,Severity
4023,45.3424657534247,15,1,72.8350045578852,0.329456184637577,81.26,2,49881.2703654481,2,0.678555591591014,8256,Minor_Damage_And_Injuries
2388,44.4292237442922,15,1,40.2917046490429,0.409874504147133,78.91,3,40296.8160759999,3,0.202363110539689,5664,Highly_Fatal_And_Damaging
2978,59.3150684931507,14,4,61.485870556062,0.220548864046159,78.95,7,44899.0705087481,4,0.0037845533395528,2467,Significant_Damage_And_Fatalities
8988,55.2511415525114,12,9,64.6763901549681,0.438002884962135,80.84,3,28403.2361107816,0,0.143183126568889,9654,Minor_Damage_And_Injuries
2782,45.7990867579909,11,29,72.2880583409298,0.207205914172377,82.15,3,30248.9349674802,3,0.150239798754167,1124,Significant_Damage_And_Serious_Injuries
352,62.4657534246575,10,6,85.278030993619,0.306737107825459,80.05,3,31326.1114601091,3,0.156222076352634,11265,Minor_Damage_And_Injuries
6675,75.4337899543379,10,1,59.1613491340018,0.46829498737829,86.39,7,28059.4669715016,2,0.0027335754620237,6350,Significant_Damage_And_Fatalities
7964,18.310502283105,16,4,57.8395624430264,0.309622069960331,80.96,3,36830.544529354,1,0.182930118985126,4729,Highly_Fatal_And_Damaging
1997,33.1963470319635,15,2,51.640838650866,0.258053371799495,81.92,1,27350.1299160024,2,0.991433466950959,2369,Minor_Damage_And_Injuries
3676,68.7671232876712,8,1,70.464904284412,0.272838802740714,77.82,2,14453.9679741217,1,0.178843572386274,6069,Minor_Damage_And_Injuries
6193,51.7808219178082,13,12,57.8851412944394,0.426823656689506,80.07,2,39313.0059564466,2,0.534664927361894,10983,Minor_Damage_And_Injuries
7832,39.634703196347,13,1,60.665451230629,0.43259358095925,82.19,3,46938.7093310522,0,0.233867615945716,1222,Significant_Damage_And_Serious_Injuries
3017,30.5936073059361,16,0,72.151321786691,0.413480706815723,82.25,6,23226.0148728971,1,0.0051739342360958,9210,Significant_Damage_And_Serious_Injuries
4933,42.9680365296804,15,8,73.4731084776664,0.338471691309052,82.49,2,37236.7491118675,1,0.504117435127591,10457,Minor_Damage_And_Injuries
6018,57.0776255707762,8,12,73.5186873290793,0.394367832672196,76.2,6,31378.0428279788,2,0.0076510888242451,2461,Significant_Damage_And_Serious_Injuries
8106,44.337899543379,12,1,65.1321786690975,0.330538045438154,80.77,2,23768.2796029631,3,0.320229608370603,6271,Significant_Damage_And_Serious_Injuries
3235,39.7260273972603,17,17,80.6289881494986,0.23100685178507,78.47,6,21267.7043733175,2,0.0053353160716145,12252,Minor_Damage_And_Injuries
7175,61.4611872146119,13,11,79.3072014585233,0.254086548864046,81.27,7,25486.8254567764,3,0.0022816943729445,5703,Significant_Damage_And_Fatalities
5096,21.2328767123288,15,3,67.6845943482224,0.505078254597908,80.85,2,49516.4424657654,3,0.678555591591014,10823,Highly_Fatal_And_Damaging
1053,16.1187214611872,20,4,82.2242479489517,0.434396682293545,79.8,3,40230.3528397513,3,0.199929006263749,5966,Significant_Damage_And_Serious_Injuries
152,47.351598173516,11,0,77.073837739289,0.32116191849982,77.86,7,32624.4911271595,4,0.003249481730425,722,Significant_Damage_And_Serious_Injuries
7969,30.9132420091324,12,3,79.0337283500456,0.390401009736747,83.94,3,22169.2085958915,3,0.109711641703001,10048,Highly_Fatal_And_Damaging
8848,19.5433789954338,16,21,61.0300820419326,0.263823296069239,82.14,2,20584.3239850503,1,0.278446237781689,9323,Highly_Fatal_And_Damaging
9930,41.324200913242,16,8,65.587967183227,0.34604471691309,78.24,2,54788.2470429217,1,0.77780180254329,9566,Minor_Damage_And_Injuries
859,62.6940639269406,13,3,47.4020054694622,0.438724125495853,77.44,7,28287.9926044483,2,0.0027478530316217,6142,Significant_Damage_And_Serious_Injuries
723,60.5479452054795,7,20,49.9544211485871,0.433675441759827,80.79,5,26088.9529282936,3,0.0172239467347377,10834,Minor_Damage_And_Injuries
887,22.648401826484,15,4,47.2196900638104,0.582611611972593,79.09,1,42207.8989235388,2,1.56365104590688,10929,Significant_Damage_And_Fatalities
620,75.296803652968,6,7,65.1321786690975,0.52599423007573,77.77,6,47882.5666610854,2,0.0113451946341208,9882,Minor_Damage_And_Injuries
2420,42.3287671232877,12,3,55.9252506836828,0.550877028489001,78.46,3,29541.1841118771,3,0.146834841957242,10666,Minor_Damage_And_Injuries
6592,60.365296803653,10,6,72.7438468550593,0.18052001442481,78.03,5,32944.3336789672,3,0.0224080310777914,334,Minor_Damage_And_Injuries
6199,68.8584474885845,11,9,81.5861440291705,0.296279120086549,79.62,7,36737.2575783467,4,0.0031216494865634,9275,Significant_Damage_And_Fatalities
3390,11.5068493150685,18,3,85.9617137648131,0.211893977641543,74.86,1,27464.488778077,1,1.0104081196839,11852,Highly_Fatal_And_Damaging
7810,23.6529680365297,14,0,76.6180492251596,0.228843130183916,80.98,4,33358.8046009305,1,0.0610195919364493,2348,Highly_Fatal_And_Damaging
5183,45.2511415525114,18,4,49.6809480401094,0.499308330328164,81.8,7,30664.9684488475,2,0.0026859599637447,3390,Significant_Damage_And_Serious_Injuries
4850,38.8584474885845,17,4,78.9425706472197,0.278608727010458,75.88,1,32625.7179340323,4,1.20865168020795,4116,Minor_Damage_And_Injuries
7879,32.9223744292237,15,0,69.5077484047402,0.255529029931482,76.48,1,42416.2704287528,2,1.55274182690122,5424,Significant_Damage_And_Serious_Injuries
3751,48.8584474885845,14,23,71.5587967183227,0.339914172376487,78.04,7,43511.6289698122,2,0.0041299947138364,2173,Minor_Damage_And_Injuries
1828,67.5342465753425,8,2,45.3965360072927,0.478392354850342,81.8,4,29654.872160627,1,0.0542862669246763,3361,Significant_Damage_And_Serious_Injuries
1876,33.3333333333333,15,0,67.0009115770283,0.50796321673278,80.72,2,23661.9454078897,3,0.321537842277719,7504,Significant_Damage_And_Serious_Injuries
5684,14.703196347032,17,0,52.8258887876026,0.449542733501623,77.74,4,20993.9622286411,2,0.0382112476922794,2327,Significant_Damage_And_Fatalities
9269,39.4520547945205,13,3,65.9525979945305,0.262380815001803,78.71,3,23506.5433138691,2,0.11615420110311,8385,Significant_Damage_And_Serious_Injuries
5524,46.62100456621,11,2,60.1640838650866,0.321522538766679,78.64,5,36656.5473460937,1,0.0248181588117236,12485,Significant_Damage_And_Serious_Injuries
6582,25.6164383561644,14,3,51.0483135824977,0.564219978362784,79.46,4,45610.728792073,2,0.0830290087358724,88,Significant_Damage_And_Fatalities
4238,61.324200913242,10,1,61.2579762989973,0.395449693472773,80.72,4,31639.1855021958,3,0.0571970099697241,3804,Minor_Damage_And_Injuries
3898,44.0182648401826,8,1,60.665451230629,0.476228633249188,79.34,4,24865.1960841046,2,0.0454494695366295,8555,Highly_Fatal_And_Damaging
7988,46.2100456621004,15,18,82.8623518687329,0.462885683375405,85.04,2,25814.2775225024,1,0.348598243853363,3368,Minor_Damage_And_Injuries
3170,47.9908675799087,11,1,56.1531449407475,0.556646952758745,87.34,6,44189.1782903536,1,0.0105196245590474,6732,Minor_Damage_And_Injuries
4720,41.7351598173516,16,6,66.8641750227894,0.251201586729174,81.86,2,25419.8015193351,1,0.339886381510903,1375,Minor_Damage_And_Injuries
4075,33.8356164383562,11,1,73.6098450319052,0.412398846015146,84.4,1,33963.8106036965,1,1.2490580969436,3184,Highly_Fatal_And_Damaging
6173,4.93150684931507,20,2,89.8814949863263,0.215139560043274,77.91,4,38564.129227285,2,0.0701503302031917,8856,Highly_Fatal_And_Damaging
6268,46.62100456621,8,3,73.6554238833182,0.368042553191489,77.17,4,41917.3221674367,3,0.0763205990087241,10116,Highly_Fatal_And_Damaging
2218,65.4337899543379,12,9,62.306289881495,0.289066714749369,78.52,7,31436.6445716366,3,0.0025616259996532,6656,Significant_Damage_And_Fatalities
441,76.62100456621,6,29,69.4165907019143,0.273560043274432,77.1,2,41493.4938799816,2,0.558462255265561,7175,Minor_Damage_And_Injuries
361,31.2328767123288,12,12,67.8213309024613,0.158882798413271,81.83,6,36027.6632015151,3,0.0085521564237038,4788,Highly_Fatal_And_Damaging
5630,38.4931506849315,17,13,59.9817684594348,0.283657410746484,80.01,2,27823.0505835169,3,0.37489100786849,10257,Minor_Damage_And_Injuries
6874,32.4200913242009,12,14,51.5952597994531,0.368042553191489,81.44,1,23086.070390943,1,0.845845626344203,1292,Significant_Damage_And_Fatalities
5237,27.3972602739726,20,1,73.6554238833182,0.394728452939055,79.74,7,24905.0619902748,1,0.0022941411095152,333,Minor_Damage_And_Injuries
1058,71.689497716895,3,0,56.3810391978122,0.271035701406419,80.33,6,37713.772281611,2,0.0098196027988236,7516,Minor_Damage_And_Injuries
5572,33.2420091324201,11,1,66.3172288058341,0.513011900468806,81.76,4,36445.5066953549,0,0.0664714737763402,2076,Highly_Fatal_And_Damaging
6247,72.8767123287671,10,7,66.3172288058341,0.278608727010458,77.27,7,16029.0812385471,4,0.0012345141894408,5935,Significant_Damage_And_Fatalities
1996,44.7945205479452,8,6,62.5797629899727,0.284739271547061,82.14,2,32996.0938469542,1,0.447798128438708,11244,Highly_Fatal_And_Damaging
1487,27.945205479452,17,6,60.0729261622607,0.381024882798413,82.98,3,25131.3222040264,2,0.125717901664781,1939,Significant_Damage_And_Serious_Injuries
6973,50.5479452054795,13,0,70.4193254329991,0.296279120086549,81.14,5,40360.2154058748,3,0.0272071381784127,6183,Minor_Damage_And_Injuries
8867,37.7168949771689,14,4,74.5214220601641,0.58729967544176,77.51,3,41696.2616017663,0,0.207361290677516,5910,Significant_Damage_And_Serious_Injuries
6449,21.0045662100457,15,29,63.9015496809481,0.379582401730977,76.22,4,49864.1333731725,1,0.0905402526442483,9943,Highly_Fatal_And_Damaging
5425,41.5068493150685,19,8,60.1640838650866,0.391843490804183,79.23,7,21725.9744764813,2,0.0020364034183657,2576,Significant_Damage_And_Fatalities
5784,43.3333333333333,15,15,63.7648131267092,0.421053732419762,76.82,2,23197.3294465658,2,0.309756512735612,8464,Minor_Damage_And_Injuries
5353,33.3333333333333,15,2,59.024612579763,0.278608727010458,79.21,3,18958.9284350624,4,0.0941747741034185,1956,Significant_Damage_And_Serious_Injuries
7494,55.7077625570776,12,23,76.9826800364631,0.294476018752254,80.8,6,18147.483466394,2,0.0047010236403803,11587,Minor_Damage_And_Injuries
6686,55.1598173515982,8,13,66.1349134001823,0.362633249188604,76.37,3,58297.4802661454,0,0.274062713800626,35,Significant_Damage_And_Serious_Injuries
3504,23.6529680365297,18,7,80.4466727438469,0.31358889289578,79.98,6,55177.5258411715,1,0.0149350181100928,5996,Significant_Damage_And_Serious_Injuries
3895,16.1187214611872,17,0,47.9033728350046,0.493899026325279,77.04,4,36683.4599205663,1,0.067847155870399,448,Significant_Damage_And_Fatalities
6532,36.7579908675799,10,0,79.8997265268915,0.289427335016228,79.71,4,51844.9407708145,2,0.0958258956683562,1734,Highly_Fatal_And_Damaging
6019,40.6392694063927,13,2,87.4658158614403,0.296279120086549,79.43,3,46306.1920701527,2,0.230849544177994,6210,Significant_Damage_And_Serious_Injuries
9553,28.2191780821918,13,5,57.2470373746582,0.211172737107825,81.1,3,27850.9170757979,2,0.139477070657384,1128,Highly_Fatal_And_Damaging
8761,53.1050228310502,13,0,43.6645396536007,0.735153984853949,77.25,6,39083.4123264333,1,0.0100247500426134,2200,Highly_Fatal_And_Damaging
7169,55.3424657534247,8,21,73.6098450319052,0.34965091958168,77.85,3,34199.8915692623,3,0.171753655949522,9296,Significant_Damage_And_Serious_Injuries
3351,45.2054794520548,15,0,83.9106654512306,0.186650558961413,86.08,5,40745.7685865635,3,0.0272944981522334,2760,Minor_Damage_And_Injuries
1975,25.7077625570776,14,5,33.9562443026436,0.607133790119004,79.74,7,31682.6709389972,1,0.0025586921894384,12010,Highly_Fatal_And_Damaging
3919,47.6255707762557,14,1,46.0346399270738,0.404825820411107,79.33,1,42902.3849751326,3,1.56620755459219,7690,Highly_Fatal_And_Damaging
6567,35.8904109589041,18,8,80.9480401093892,0.33161990623873,80.09,2,25605.0986574627,0,0.344926674199494,7304,Minor_Damage_And_Injuries
4357,49.1780821917808,7,0,79.8997265268915,0.134,78.64,4,22331.8751251695,1,0.0408770658166928,10742,Highly_Fatal_And_Damaging
2459,44.0182648401826,12,7,52.461257976299,0.392564731337901,81.37,6,40833.4652166856,2,0.0096178978002655,506,Minor_Damage_And_Injuries
7519,52.9680365296804,9,6,62.5341841385597,0.289066714749369,77.66,6,23792.1086071282,3,0.0062570619544909,11883,Significant_Damage_And_Serious_Injuries
7094,35.4337899543379,11,14,73.4275296262534,0.395810313739632,79.28,6,33944.6431410097,3,0.0084275714341822,7971,Highly_Fatal_And_Damaging
7562,35.1598173515982,11,1,57.2926162260711,0.441609087630725,82.13,3,13671.3751225996,2,0.0659238242008835,10881,Highly_Fatal_And_Damaging
2433,77.9908675799087,9,12,75.8432087511395,0.197108546700325,84.8,7,38728.4865016046,2,0.0034339365830663,10680,Significant_Damage_And_Fatalities
8845,73.2876712328767,10,11,69.5533272561531,0.361551388388027,88.48,2,46378.866911054,3,0.627545993999708,7468,Significant_Damage_And_Fatalities
115,30.1369863013699,16,3,53.281677301732,0.250119725928597,82.18,1,17318.5484826987,2,0.651623743243857,2300,Minor_Damage_And_Injuries
3090,66.1187214611872,12,5,60.1640838650866,0.306376487558601,78.36,7,30653.9244031523,5,0.0026711476016034,6565,Significant_Damage_And_Fatalities
2855,49.7260273972603,10,7,71.9690063810392,0.362272628921745,78.14,6,35974.8217427248,2,0.0092353588658826,6306,Significant_Damage_And_Serious_Injuries
7547,40.1369863013699,16,2,64.9042844120328,0.274641904075009,79.37,2,33355.8640395299,1,0.451609331339098,5031,Minor_Damage_And_Injuries
7317,42.9680365296804,8,4,47.1741112123974,0.410595744680851,84.52,4,19762.2608051792,3,0.0361958432532648,430,Significant_Damage_And_Fatalities
7465,62.7853881278539,10,6,54.2388331814038,0.456394518571944,83.9,2,20574.5487150508,1,0.279104058078208,12287,Highly_Fatal_And_Damaging
554,24.7945205479452,14,1,54.6490428441203,0.503275153263613,77.17,2,38033.854208112,1,0.515851431914473,1362,Highly_Fatal_And_Damaging
2788,53.7442922374429,16,20,61.2123974475843,0.416726289217454,81.91,3,15186.5079522167,3,0.0756091709686122,1976,Significant_Damage_And_Fatalities
2190,38.8127853881278,17,20,66.1349134001823,0.449542733501623,80.04,1,25958.1374625071,1,0.959037977829188,2433,Minor_Damage_And_Injuries
7444,25.296803652968,14,4,73.3363719234275,0.434396682293545,79.41,6,37773.3553764435,1,0.0093996944699357,210,Highly_Fatal_And_Damaging
401,61.0045662100457,10,3,79.3072014585233,0.324768121168409,79.83,2,33976.4553144446,3,0.459821320335647,7646,Minor_Damage_And_Injuries
1708,16.8036529680365,16,16,67.7301731996354,0.505078254597908,81.18,2,30757.5517000084,2,0.416258197098539,1281,Highly_Fatal_And_Damaging
1477,59.7716894977169,10,17,68.7329079307201,0.192059862964299,78.56,2,46546.8888050703,3,0.637297326574672,5688,Minor_Damage_And_Injuries
947,77.7625570776256,9,6,51.5041020966272,0.509045077533357,79.78,7,32473.8642120236,3,0.0032147936816056,7866,Significant_Damage_And_Serious_Injuries
8909,71.2328767123288,11,2,62.7620783956244,0.315391994230076,78.5,7,28153.6835624095,1,0.00285292274889,12337,Significant_Damage_And_Fatalities
6313,42.8767123287671,12,10,68.9608021877849,0.331259285971872,79.4,6,28101.3254768902,2,0.0066561179659647,5388,Significant_Damage_And_Serious_Injuries
1306,37.7625570776256,17,7,59.1157702825889,0.504717634331049,78.46,2,35540.8690617328,2,0.482687408542217,6211,Minor_Damage_And_Injuries
1797,46.1187214611872,15,24,74.9772105742936,0.281133068878471,79.99,2,27206.7774652661,2,0.367490581778457,11138,Minor_Damage_And_Injuries
4200,4.93150684931507,20,2,59.3892433910666,0.267429498737829,87.11,1,21997.4295032142,0,0.815688882056823,7825,Highly_Fatal_And_Damaging
2,63.0593607305936,13,16,66.362807657247,0.322604399567255,78.86,7,39269.0539266116,3,0.0033639069942974,2181,Significant_Damage_And_Fatalities
149,33.1506849315068,15,0,76.8003646308113,0.369485034258925,80.64,4,37935.8016532287,1,0.0692154391987707,4769,Significant_Damage_And_Serious_Injuries
6358,22.3744292237443,18,1,72.7894257064722,0.317195095564371,77.36,3,33108.5121785402,3,0.164679543699548,2988,Significant_Damage_And_Serious_Injuries
7025,32.1461187214612,12,14,85.5970829535096,0.312146411828345,80.07,3,29715.3910975432,2,0.147855294184092,1641,Highly_Fatal_And_Damaging
1092,35.2511415525114,11,7,45.8067456700091,0.456755138838803,85.26,6,47640.9683428423,2,0.0116764435606435,8393,Significant_Damage_And_Fatalities
4916,49.4520547945205,14,5,69.690063810392,0.416005048683736,77.89,3,47101.4857514357,0,0.236948192249694,807,Minor_Damage_And_Injuries
3960,41.1415525114155,9,5,80.9024612579763,0.291591056617381,83.38,1,27249.2882011085,3,1.00658436939197,2116,Highly_Fatal_And_Damaging
9799,43.013698630137,16,8,57.4749316317229,0.211172737107825,76.49,6,33495.7760928761,2,0.0091463281126706,6705,Minor_Damage_And_Injuries
4319,52.8767123287671,13,1,67.7757520510483,0.251922827262892,82.59,7,37772.6897005185,1,0.0035397863540265,2345,Minor_Damage_And_Injuries
4703,62.4200913242009,13,22,64.2661804922516,0.339192931842769,80.02,7,35719.9920681528,4,0.0030058698569469,3303,Significant_Damage_And_Fatalities
7554,12.3744292237443,18,7,75.432999088423,0.316113234763794,76.27,4,30726.5644703725,1,0.0565389335559622,1426,Highly_Fatal_And_Damaging
7827,41.1872146118721,9,0,69.5077484047402,0.42177497295348,84.0,3,47530.9062148968,2,0.237190414799633,3942,Highly_Fatal_And_Damaging
4766,20.365296803653,19,9,54.4667274384686,0.469376848178867,77.44,1,55934.468569702,2,2.04849047999187,766,Minor_Damage_And_Injuries
987,52.9680365296804,9,11,61.6226071103008,0.456033898305084,82.45,6,28878.3958171383,3,0.0075149330575133,5068,Significant_Damage_And_Serious_Injuries
9309,30.7305936073059,16,4,64.1294439380128,0.414923187883159,82.33,1,28193.962254837,1,1.04600375319121,7481,Significant_Damage_And_Serious_Injuries
9645,33.7899543378995,11,6,74.7493163172288,0.322604399567255,78.93,4,39662.1519115334,2,0.0728120877547151,4551,Highly_Fatal_And_Damaging
9888,39.4520547945205,13,2,89.2433910665451,0.245071042192571,79.17,4,23807.8541787822,2,0.0435688687075891,8130,Significant_Damage_And_Serious_Injuries
2589,39.1780821917808,13,0,72.1969006381039,0.42177497295348,79.39,7,41727.7322607161,2,0.0042445268454015,3135,Significant_Damage_And_Serious_Injuries
7907,8.53881278538813,19,1,76.0255241567913,0.394367832672196,78.95,6,21762.5037953773,2,0.0055107397932919,4534,Highly_Fatal_And_Damaging
3073,32.6940639269406,12,0,41.4311759343665,0.598118283447529,80.78,3,45075.2781182304,1,0.22568423147531,963,Significant_Damage_And_Fatalities
869,41.4155251141553,9,2,72.0145852324522,0.431151099891814,80.85,4,26023.2072563315,1,0.0478333679622759,7278,Highly_Fatal_And_Damaging
745,50.8675799086758,13,0,70.6016408386509,0.294115398485395,78.78,2,15487.6701714345,2,0.217473855355897,2754,Minor_Damage_And_Injuries
6434,20.4109589041096,19,5,47.9489516864175,0.510126938333934,77.78,3,44292.0072613337,2,0.221846344719795,12158,Minor_Damage_And_Injuries
8766,47.6255707762557,7,2,58.97903372835,0.449182113234764,78.09,7,14251.9158934857,1,0.0014552398810924,342,Highly_Fatal_And_Damaging
